ID,CharName,Gender,HairColor,Tags,Description,url,MAL_ID
343,Hei,Male,Black,"Adults,Assassins,BigEaters,KnifeFighters,MartialArtists,Masks,RazorFloss,SecretIdentity,Superpowers","Armed with the power to manipulate electricity, Hei works as an assassin for the Syndicate, a mysterious group with no apparent motive. An extremely efficient killer, his prowess has earned him the nickname ""The Black Reaper"". However, when Hei is not out murdering other contractors and doing odd jobs for the Syndicate, he assumes the identity of Li Sheng Shun, a personable but shy Chinese exchange student.",https://www.anime-planet.com/characters/hei,7338.0
307,Envy,Unknown,Green,"Cruel,Gloves,Headbands,Hot-Headed,HumanGuise,Immortal,Sadistic,Shapeshifters,Superpowers",Unknown,https://www.anime-planet.com/characters/envy,121.0
362,Saber,Female,Blonde,"Armor,Braids,Gloves,HairAntenna,HairBuns,HairRibbons,HonorableFighters,Immortal,Knights,MagicalFamiliars,Royalty,SwordFighters",Unknown,https://www.anime-planet.com/characters/saber-fate-stay-night,10012.0
115,Spike SPIEGEL,Male,Black,"Adults,BountyHunters,Gunslingers,Heterochromia,MartialArtists,Pilots,Smokers",Unknown,https://www.anime-planet.com/characters/spike-spiegel,1.0
148,Saeko BUSUJIMA,Female,Purple,"HighSchoolStudents,MartialArtists,Teenagers","Calm, collected and deadly serious with a weapon, Saeko is Fujimi Academy's president of the kendo club, and a powerful ally in battle. When faced with hard decisions she makes and executes them with ease – even if it means putting an infected soul out of their misery.",https://www.anime-planet.com/characters/saeko-busujima,8074.0
876,Touka KIRISHIMA,Female,Blue,"BlindingBangs,ExoticEyes,Monsters,PartTimeEmployees,Waiters",Unknown,https://www.anime-planet.com/characters/touka-kirishima,22319.0
440,Yuri NAKAMURA,Female,Purple,"Charismatic,HairRibbons,Headbands","As the cheerful and determined leader of the SSS, Yuri directs her teammates through daily missions in their fight against Tenshi and a fate worse than death. Always on the lookout for new recruits, Yuri is fully dedicated to her group and is fiercely protective of those she cares about.",https://www.anime-planet.com/characters/yuri-nakamura,6547.0
420,Tsunade,Female,Blonde,"Adults,Beastmasters,Doctors,FaceMarkings,Gamblers,HeavyDrinkers,Ninja,Pigtails","Tsunade is the only female member of the three legendary ninja. She specialises in medical ninjutsu and is the strongest medical kunoichi that Konoha has ever known. She is freakishly strong and can summon slugs in battle to help her, including Katsuyu , queen of the slugs. Tsunade is fairly vain, and despite being over fifty she retains the appearance of a young woman. Though Tsunade enjoys gambling, she has terrible luck and has become legendary amongst gambling circles for her ability to lose all her money and amassing huge debts.",https://www.anime-planet.com/characters/tsunade,20.0
394,Might GUY,Male,Black,"Adults,Beastmasters,EpicEyebrows,EternalOptimists,HonorableFighters,Ninja","Guy is the jounin leader of his own team consisting of Lee , Neji , and Tenten . He has a rather unorthodox appearance with his bowl haircut, bushy eyebrows and green leotard, but he is a good person. He has a strong moral code and lust for life that he has passed on to his protégé, Lee. Though not as infamous as Kakashi , Guy is just as strong and the pair has an ongoing rivalry, often having friendly battles with each other to determine who is more powerful.",https://www.anime-planet.com/characters/might-guy,34566.0
1084,Ryuuji TAKASU,Male,Blue,"Cooks,HighSchoolStudents,Teenagers","Burdened with his gangster father's looks, Ryuuji struggles with the disjoint between his tough appearance and his nice-guy nature. He is a good student, loving son, and committed friend, and usually serves as the sobering influence in his group of friends. Not a member of any clubs, Ryuuji's real passion is for cooking, cleaning, and other domestic chores which stems from his role as caretaker for his hard-working, but slightly slow mother. He has a crush on Minori because he finds her upbeat attitude and positive outlook ""refreshing"".",https://www.anime-planet.com/characters/ryuuji-takasu,4224.0
435,Kurisu MAKISE,Female,Red,"Scientists,Teenagers,Tsundere",Unknown,https://www.anime-planet.com/characters/kurisu-makise,9253.0
104,Vegeta,Male,Black,"Adults,Aliens,Anti-GravityHair,Armor,BigEgo,Bloodthirsty,Hot-Headed,Muscular,RacialPurists,Royalty,Warriors",Unknown,https://www.anime-planet.com/characters/vegeta,225.0
303,Sora,Male,Red,"Analytical,NEET,PersoninaStrangeWorld,Royalty,Teenagers,VideoGamers",Unknown,https://www.anime-planet.com/characters/sora-no-game-no-life,19815.0
290,Kamina,Male,Blue,"Adults,Bandages,Charismatic,Hot-Headed,MechaPilots,Sunglasses,Tattoos","Kamina is the theatrical, unorthodox leader of a group of ruffians who live in the underground village of Giha. In this role, he serves as an older-brother figure to Simon , frequently encouraging him to ""go beyond the impossible and kick reason to the curb!"" in the face of adversity. Brimming with enough energy to power a small country, Kamina's enthusiasm is matched only by his desire to do the right thing.",https://www.anime-planet.com/characters/kamina,2001.0
1581,Shoyo HINATA,Male,Orange,"VolleyballPlayers,Teenagers,Hot-Headed,HighSchoolStudents,Athletes,Airheads",Unknown,https://www.anime-planet.com/characters/shoyo-hinata,20583.0
129,Ash KETCHUM,Male,Black,"BigEgo,Children,FaceMarkings,Gloves,Hats,Hot-Headed,Hyperactive,MonsterTamers,Travelers","Hailing from Pallet Town, Ash Ketchum is an enthusiastic boy who has always dreamed of becoming a Pokemon master. At ten years old he took his first steps towards that goal, receiving an electric Pokemon named Pikachu as his first companion, and adventures throughout the world looking for new challenges and battles. Ash has traveled with a variety of friends, such as Brock and Misty .",https://www.anime-planet.com/characters/ash-ketchum,527.0
230,Gin ICHIMARU,Male,Grey,"AgentsoftheAfterlife,ClosedEyes,KansaiDialect,Shinigami,SwordFighters","Gin is the captain of the Seireitei’s third protection squad. He seems incredibly cunning, sneaky, and one who is not to be trusted. He wears a broad smile on his face the majority of the time and rarely does he fully open his eyes, which makes him appear somewhat like a sly fox. Gin’s zanpakutou is named Shinsou.",https://www.anime-planet.com/characters/gin-ichimaru,269.0
1224,Nagisa FURUKAWA,Female,Brown,"Crybabies,Dandere,EternalOptimists,HairAntenna,Sickly","Soft-spoken and selfless, Nagisa is the daughter of the local baker and his wife. Although her family-life is idyllic, she has next to no friends at school after being held back a year due to health complications. Much of her time is spent strengthening her relationships with her newly-formed friends, or trying to reinstate the drama club. She has an affinity for the ""Dango Daikazoku"" (the Big Dango Family).",https://www.anime-planet.com/characters/nagisa-furukawa,2167.0
452,Nami,Female,Orange,"TreasureHunters,Thieves,Tattoos,Sailors,Pirates,Orphans,Manipulative,Bossy","Nami is the Straw Hat’s navigator with a dream to draw maps of the entire world. She has a lust for money, which means that locating treasure is top priority on any adventure and she has no problem extorting her friends if it means that she’ll make an extra buck or two. Though she isn’t a particularly strong fighter, her intellect and exceptional ability to read the weather make Nami a huge asset to Luffy ’s crew, even if she does keep a tight rein on the crew’s cash.",https://www.anime-planet.com/characters/nami,21.0
943,Nyu,Female,Pink,"Frequently-Naked,Horns,SplitPersonality,Teenagers",Unknown,https://www.anime-planet.com/characters/nyu-elfen-lied,226.0
141,Mirajane STRAUSS,Female,White,"Waiters,Shapeshifters,Models,MagicUsers,Bartenders,Adults",Unknown,https://www.anime-planet.com/characters/mirajane-strauss,6702.0
27,Zero KIRYU,Male,Grey,"HighSchoolStudents,Piercings,Tattoos,Teenagers,Vampires",Unknown,https://www.anime-planet.com/characters/zero-kiryu,3457.0
483,Rintaro OKABE,Male,Black,"Analytical,Chuunibyou,Inventors,Scientists,Teenagers",Unknown,https://www.anime-planet.com/characters/rintaro-okabe,9253.0
288,Grimmjow JEAGERJAQUES,Male,Blue,"Bloodthirsty,Hot-Headed,Masks","Grimmjow is the sixth strongest of the Espada. He is quite rough around the edges with a short temper and little respect for authority, often being downright rude to people. He thoroughly enjoys fighting to the point of getting truly excited during an intense fight. Grimmjow also has a particular rivalry with Ichigo .",https://www.anime-planet.com/characters/grimmjow-jeagerjaques,269.0
1175,Tomoya OKAZAKI,Male,Blue,"Charismatic,Delinquents,Disabled,Mischievous","Tomoya's habit of consistently showing up late for school has caused him to be labeled as a delinquent. Despite this, Tomoya is a diligent worker, kind, and genuinely wants to help people with their problems- when he isn't being sarcastic or playing practical jokes, that is.",https://www.anime-planet.com/characters/tomoya-okazaki,2167.0
193,Inuyasha,Male,White,"Travelers,Youkai,Vengeful,SwordFighters,OversizedWeapons,Hot-Headed,Half-Breeds,BrokenRecord,Barefoot,AnimalEars","Thanks to being sealed for half a century, the half-demon Inuyasha barely contains his rage and frustration behind his normally indifferent attitude . His fervent goal is to collect all of the Shikon Jewel shards using the restored gem to become a full demon like his half-brother rival, Sesshomaru. Although he would rather obtain these shards alone, Inuyasha reluctantly travels with companions who can assist him, such as Kagome and Shippo who prove more than capable of providing assistance when he needs it . From acquiring one of his father's swords, Tetsusaiga, the sword of destruction becomes the prevailing alternative to his lethal claws. Though his claw's signature ""Iron Reverse Soul Stealer"" is no move to scoff at, he's at his most powerful in battle when wielding the massive sword of destruction Tetsusaiga.",https://www.anime-planet.com/characters/inuyasha,249.0
302,Renji ABARAI,Male,Red,"Tattoos,SwordFighters,Shinigami,Ponytail,Headbands,AgentsoftheAfterlife","Renji is the rough and ready vice captain of the sixth squad. He is already strong, but aims to improve even further in order to surpass his captain, Byakuya Kuchiki . He is particularly weak at using kidou in battle, but he makes up for it in pure determination. He is a bit dense at times but he has a good heart and wants to protect his friends, especially Rukia , who is his childhood friend. His zanpakutou is Zabimaru, a wild animal-type katana.",https://www.anime-planet.com/characters/renji-abarai,269.0
